subject_id,block_id,trial_no,choice_location,outcomeA,outcomeB,chosen_reward,option_left,option_right,choiceprobA,choiceprobB
29,3,28,left,4,6,6,B,A,0,1
29,3,29,right,4,6,4,B,A,1,0
29,3,30,left,4,6,6,B,A,0,1
29,4,1,-1000,9,1,-1000,B,A,-1000,-1000
29,4,2,-1000,4,6,-1000,B,A,-1000,-1000
29,4,3,-1000,9,1,-1000,B,A,-1000,-1000
29,4,4,-1000,4,1,-1000,B,A,-1000,-1000
29,4,5,-1000,9,6,-1000,B,A,-1000,-1000
29,4,6,-1000,4,6,-1000,B,A,-1000,-1000
29,4,7,-1000,4,6,-1000,B,A,-1000,-1000
29,4,8,-1000,4,6,-1000,B,A,-1000,-1000
29,4,9,-1000,4,6,-1000,B,A,-1000,-1000
29,4,10,-1000,4,6,-1000,B,A,-1000,-1000
29,4,11,-1000,4,1,-1000,B,A,-1000,-1000
29,4,12,-1000,4,6,-1000,B,A,-1000,-1000
29,4,13,-1000,9,6,-1000,B,A,-1000,-1000
29,4,14,-1000,4,1,-1000,B,A,-1000,-1000
29,4,15,-1000,9,6,-1000,B,A,-1000,-1000
29,4,16,-1000,4,6,-1000,B,A,-1000,-1000
29,4,17,-1000,4,1,-1000,B,A,-1000,-1000
29,4,18,-1000,4,6,-1000,B,A,-1000,-1000
29,4,19,-1000,9,1,-1000,B,A,-1000,-1000
29,4,20,-1000,9,1,-1000,B,A,-1000,-1000
29,4,21,-1000,4,6,-1000,B,A,-1000,-1000
29,4,22,-1000,4,6,-1000,B,A,-1000,-1000
29,4,23,-1000,9,6,-1000,B,A,-1000,-1000
29,4,24,-1000,9,1,-1000,B,A,-1000,-1000
29,4,25,-1000,4,1,-1000,B,A,-1000,-1000
29,4,26,-1000,4,6,-1000,B,A,-1000,-1000
29,4,27,-1000,4,6,-1000,B,A,-1000,-1000
29,4,28,-1000,9,6,-1000,B,A,-1000,-1000
29,4,29,-1000,4,6,-1000,B,A,-1000,-1000
29,4,30,-1000,4,6,-1000,B,A,-1000,-1000
30,1,1,left,3,5,5,B,A,0,1
30,1,2,left,4,2,2,B,A,0,1
30,1,3,right,1,2,1,B,A,1,0
30,1,4,right,4,5,4,B,A,1,0
30,1,5,right,4,2,4,B,A,1,0
30,1,6,left,3,4,4,B,A,0,1
30,1,7,left,6,4,4,B,A,0,1
30,1,8,left,4,5,5,B,A,0,1
30,1,9,right,6,2,6,B,A,1,0
30,1,10,right,7,3,7,B,A,1,0
30,1,11,left,5,6,6,B,A,0,1
30,1,12,right,4,3,4,B,A,1,0
30,1,13,left,2,5,5,B,A,0,1
30,1,14,left,2,3,3,B,A,0,1
30,1,15,right,3,4,3,B,A,1,0
30,1,16,left,3,4,4,B,A,0,1
30,1,17,right,4,6,4,B,A,1,0
30,1,18,right,5,3,5,B,A,1,0
30,1,19,left,4,5,5,B,A,0,1
30,1,20,left,3,4,4,B,A,0,1
30,1,21,right,4,5,4,B,A,1,0
30,1,22,right,3,4,3,B,A,1,0
30,1,23,left,5,6,6,B,A,0,1
30,1,24,left,5,6,6,B,A,0,1
30,1,25,right,5,1,5,B,A,1,0
30,1,26,left,5,4,4,B,A,0,1
30,1,27,left,6,7,7,B,A,0,1
30,1,28,right,6,4,6,B,A,1,0
30,1,29,left,2,3,3,B,A,0,1
30,1,30,left,2,3,3,B,A,0,1
30,2,1,left,4,6,6,B,A,0,1
30,2,2,right,4,1,4,B,A,1,0
30,2,3,right,4,6,4,B,A,1,0
30,2,4,left,9,6,6,B,A,0,1
30,2,5,left,4,6,6,B,A,0,1
30,2,6,right,4,1,4,B,A,1,0
30,2,7,left,4,6,6,B,A,0,1
30,2,8,right,4,6,4,B,A,1,0
30,2,9,right,4,6,4,B,A,1,0
30,2,10,left,9,6,6,B,A,0,1
30,2,11,right,4,6,4,B,A,1,0
30,2,12,right,4,6,4,B,A,1,0
30,2,13,right,4,1,4,B,A,1,0
30,2,14,left,4,6,6,B,A,0,1
30,2,15,left,9,6,6,B,A,0,1
30,2,16,right,4,6,4,B,A,1,0
30,2,17,right,4,6,4,B,A,1,0
30,2,18,right,4,1,4,B,A,1,0
30,2,19,right,4,6,4,B,A,1,0
30,2,20,left,9,6,6,B,A,0,1
30,2,21,right,9,6,9,B,A,1,0
30,2,22,left,4,1,1,B,A,0,1
30,2,23,right,4,6,4,B,A,1,0
30,2,24,right,4,6,4,B,A,1,0
30,2,25,right,4,6,4,B,A,1,0
30,2,26,right,9,6,9,B,A,1,0
30,2,27,left,4,6,6,B,A,0,1
30,2,28,left,4,6,6,B,A,0,1
30,2,29,right,4,1,4,B,A,1,0
30,2,30,right,4,6,4,B,A,1,0
30,3,1,left,4,6,4,A,B,1,0
30,3,2,left,4,6,4,A,B,1,0
30,3,3,right,4,6,6,A,B,0,1
30,3,4,right,9,6,6,A,B,0,1
30,3,5,left,4,6,4,A,B,1,0
30,3,6,right,4,6,6,A,B,0,1
30,3,7,right,4,6,6,A,B,0,1
30,3,8,left,4,6,4,A,B,1,0
30,3,9,left,4,1,4,A,B,1,0
30,3,10,right,4,6,6,A,B,0,1
30,3,11,left,4,6,4,A,B,1,0
30,3,12,left,4,6,4,A,B,1,0
30,3,13,right,4,6,6,A,B,0,1
30,3,14,left,4,6,4,A,B,1,0
30,3,15,right,4,6,6,A,B,0,1
30,3,16,right,4,6,6,A,B,0,1
30,3,17,left,4,6,4,A,B,1,0
30,3,18,left,4,6,4,A,B,1,0
30,3,19,right,4,6,6,A,B,0,1
30,3,20,right,4,6,6,A,B,0,1
30,3,21,right,4,6,6,A,B,0,1
30,3,22,left,4,6,4,A,B,1,0
30,3,23,left,4,6,4,A,B,1,0
30,3,24,left,4,6,4,A,B,1,0
30,3,25,left,4,6,4,A,B,1,0
30,3,26,right,4,6,6,A,B,0,1
30,3,27,right,4,1,1,A,B,0,1
30,3,28,left,9,6,9,A,B,1,0
30,3,29,left,4,6,4,A,B,1,0
30,3,30,right,4,6,6,A,B,0,1
30,4,1,-1000,9,1,-1000,A,B,-1000,-1000
30,4,2,-1000,9,6,-1000,A,B,-1000,-1000
30,4,3,-1000,4,1,-1000,A,B,-1000,-1000
30,4,4,-1000,4,6,-1000,A,B,-1000,-1000
30,4,5,-1000,9,1,-1000,A,B,-1000,-1000
30,4,6,-1000,9,6,-1000,A,B,-1000,-1000
30,4,7,-1000,4,1,-1000,A,B,-1000,-1000
30,4,8,-1000,4,1,-1000,A,B,-1000,-1000
30,4,9,-1000,9,6,-1000,A,B,-1000,-1000
30,4,10,-1000,4,6,-1000,A,B,-1000,-1000
30,4,11,-1000,4,6,-1000,A,B,-1000,-1000
30,4,12,-1000,4,6,-1000,A,B,-1000,-1000
30,4,13,-1000,4,6,-1000,A,B,-1000,-1000
30,4,14,-1000,4,6,-1000,A,B,-1000,-1000
30,4,15,-1000,4,6,-1000,A,B,-1000,-1000
30,4,16,-1000,4,1,-1000,A,B,-1000,-1000
30,4,17,-1000,9,1,-1000,A,B,-1000,-1000
30,4,18,-1000,4,6,-1000,A,B,-1000,-1000
30,4,19,-1000,9,6,-1000,A,B,-1000,-1000
30,4,20,-1000,4,6,-1000,A,B,-1000,-1000
30,4,21,-1000,4,1,-1000,A,B,-1000,-1000
30,4,22,-1000,4,6,-1000,A,B,-1000,-1000
30,4,23,-1000,4,6,-1000,A,B,-1000,-1000
30,4,24,-1000,4,6,-1000,A,B,-1000,-1000
30,4,25,-1000,9,6,-1000,A,B,-1000,-1000
30,4,26,-1000,4,6,-1000,A,B,-1000,-1000
30,4,27,-1000,9,1,-1000,A,B,-1000,-1000
30,4,28,-1000,9,6,-1000,A,B,-1000,-1000
30,4,29,-1000,4,1,-1000,A,B,-1000,-1000
30,4,30,-1000,4,6,-1000,A,B,-1000,-1000
31,1,1,left,7,9,9,B,A,0,1
31,1,2,left,5,7,7,B,A,0,1
31,1,3,right,1,3,1,B,A,1,0
31,1,4,left,2,3,3,B,A,0,1
31,1,5,left,1,5,5,B,A,0,1
31,1,6,right,6,5,6,B,A,1,0
31,1,7,left,9,4,4,B,A,0,1
31,1,8,left,9,5,5,B,A,0,1
31,1,9,left,6,7,7,B,A,0,1
31,1,10,left,3,7,7,B,A,0,1
31,1,11,right,6,7,6,B,A,1,0
31,1,12,left,5,4,4,B,A,0,1
31,1,13,left,2,3,3,B,A,0,1
31,1,14,right,8,2,8,B,A,1,0
31,1,15,left,4,2,2,B,A,0,1
31,1,16,left,3,4,4,B,A,0,1
31,1,17,right,6,8,6,B,A,1,0
31,1,18,left,4,6,6,B,A,0,1
31,1,19,left,4,5,5,B,A,0,1
31,1,20,left,4,1,1,B,A,0,1
31,1,21,right,7,5,7,B,A,1,0
31,1,22,right,3,5,3,B,A,1,0
31,1,23,left,5,6,6,B,A,0,1
31,1,24,left,3,4,4,B,A,0,1
31,1,25,right,7,8,7,B,A,1,0
31,1,26,left,5,6,6,B,A,0,1
31,1,27,left,5,6,6,B,A,0,1
31,1,28,left,8,9,9,B,A,0,1
31,1,29,right,5,3,5,B,A,1,0
31,1,30,left,7,1,1,B,A,0,1
31,2,1,left,9,1,1,B,A,0,1
31,2,2,left,4,6,6,B,A,0,1
31,2,3,left,4,6,6,B,A,0,1
31,2,4,left,4,6,6,B,A,0,1
31,2,5,left,4,6,6,B,A,0,1
31,2,6,right,4,6,4,B,A,1,0
31,2,7,left,4,6,6,B,A,0,1
31,2,8,left,4,1,1,B,A,0,1
31,2,9,right,9,6,9,B,A,1,0
31,2,10,right,4,6,4,B,A,1,0
31,2,11,right,4,1,4,B,A,1,0
31,2,12,left,4,6,6,B,A,0,1
31,2,13,left,9,6,6,B,A,0,1
31,2,14,right,4,6,4,B,A,1,0
31,2,15,left,4,6,6,B,A,0,1
31,2,16,left,9,1,1,B,A,0,1
31,2,17,right,4,6,4,B,A,1,0
31,2,18,left,4,6,6,B,A,0,1
31,2,19,left,4,6,6,B,A,0,1
31,2,20,left,4,6,6,B,A,0,1
31,2,21,right,4,6,4,B,A,1,0
31,2,22,left,9,6,6,B,A,0,1
31,2,23,left,4,6,6,B,A,0,1
31,2,24,left,4,1,1,B,A,0,1
31,2,25,left,4,6,6,B,A,0,1
31,2,26,right,4,6,4,B,A,1,0
31,2,27,left,9,1,1,B,A,0,1
31,2,28,right,4,6,4,B,A,1,0
31,2,29,left,4,6,6,B,A,0,1
31,2,30,left,4,6,6,B,A,0,1
31,3,1,-1000,4,6,-1000,A,B,-1000,-1000
31,3,2,-1000,4,6,-1000,A,B,-1000,-1000
31,3,3,-1000,4,6,-1000,A,B,-1000,-1000
31,3,4,-1000,4,1,-1000,A,B,-1000,-1000
31,3,5,-1000,4,6,-1000,A,B,-1000,-1000
31,3,6,-1000,4,6,-1000,A,B,-1000,-1000
31,3,7,-1000,9,6,-1000,A,B,-1000,-1000
31,3,8,-1000,4,6,-1000,A,B,-1000,-1000
31,3,9,-1000,4,6,-1000,A,B,-1000,-1000
31,3,10,-1000,4,6,-1000,A,B,-1000,-1000
31,3,11,-1000,4,6,-1000,A,B,-1000,-1000
31,3,12,-1000,4,6,-1000,A,B,-1000,-1000
31,3,13,-1000,4,6,-1000,A,B,-1000,-1000
31,3,14,-1000,4,6,-1000,A,B,-1000,-1000
31,3,15,-1000,4,6,-1000,A,B,-1000,-1000
31,3,16,-1000,4,6,-1000,A,B,-1000,-1000
31,3,17,-1000,4,6,-1000,A,B,-1000,-1000
31,3,18,-1000,4,6,-1000,A,B,-1000,-1000
31,3,19,-1000,9,6,-1000,A,B,-1000,-1000
31,3,20,-1000,4,6,-1000,A,B,-1000,-1000
31,3,21,-1000,4,6,-1000,A,B,-1000,-1000
31,3,22,-1000,4,6,-1000,A,B,-1000,-1000
31,3,23,-1000,4,1,-1000,A,B,-1000,-1000
31,3,24,-1000,4,6,-1000,A,B,-1000,-1000
31,3,25,-1000,4,6,-1000,A,B,-1000,-1000
31,3,26,-1000,4,6,-1000,A,B,-1000,-1000
31,3,27,-1000,4,6,-1000,A,B,-1000,-1000
31,3,28,-1000,4,6,-1000,A,B,-1000,-1000
31,3,29,-1000,4,6,-1000,A,B,-1000,-1000
31,3,30,-1000,4,6,-1000,A,B,-1000,-1000
31,4,1,left,9,6,6,B,A,0,1
31,4,2,left,4,6,6,B,A,0,1
31,4,3,left,4,6,6,B,A,0,1
31,4,4,left,9,6,6,B,A,0,1
31,4,5,left,9,1,1,B,A,0,1
31,4,6,right,4,6,4,B,A,1,0
31,4,7,left,4,1,1,B,A,0,1
31,4,8,right,4,6,4,B,A,1,0
31,4,9,right,9,1,9,B,A,1,0
31,4,10,right,9,6,9,B,A,1,0
31,4,11,right,4,1,4,B,A,1,0
31,4,12,right,4,6,4,B,A,1,0
31,4,13,right,4,6,4,B,A,1,0
31,4,14,left,4,1,1,B,A,0,1
31,4,15,right,4,6,4,B,A,1,0
31,4,16,right,9,6,9,B,A,1,0
31,4,17,right,9,1,9,B,A,1,0
31,4,18,left,4,6,6,B,A,0,1
31,4,19,left,4,6,6,B,A,0,1
31,4,20,right,9,6,9,B,A,1,0
31,4,21,right,4,6,4,B,A,1,0
31,4,22,right,4,1,4,B,A,1,0
31,4,23,right,4,1,4,B,A,1,0
31,4,24,right,9,6,9,B,A,1,0
31,4,25,left,4,6,6,B,A,0,1
31,4,26,left,4,6,6,B,A,0,1
31,4,27,right,4,1,4,B,A,1,0
31,4,28,left,4,6,6,B,A,0,1
31,4,29,right,4,1,4,B,A,1,0
31,4,30,right,9,6,9,B,A,1,0
32,1,1,right,6,7,7,A,B,0,1
32,1,2,right,6,7,7,A,B,0,1
32,1,3,right,8,5,5,A,B,0,1
32,1,4,left,7,8,7,A,B,1,0
32,1,5,left,4,6,4,A,B,1,0
32,1,6,right,7,4,4,A,B,0,1
32,1,7,left,7,8,7,A,B,1,0
32,1,8,right,5,6,6,A,B,0,1
32,1,9,left,3,5,3,A,B,1,0
32,1,10,left,7,4,7,A,B,1,0
32,1,11,left,8,5,8,A,B,1,0
32,1,12,left,6,8,6,A,B,1,0
32,1,13,right,5,6,6,A,B,0,1
32,1,14,right,6,8,8,A,B,0,1
32,1,15,right,4,5,5,A,B,0,1
32,1,16,right,9,3,3,A,B,0,1
32,1,17,right,8,6,6,A,B,0,1
32,1,18,left,5,6,5,A,B,1,0
32,1,19,right,6,7,7,A,B,0,1
32,1,20,left,7,6,7,A,B,1,0
32,1,21,left,5,6,5,A,B,1,0
32,1,22,right,5,6,6,A,B,0,1
32,1,23,right,4,5,5,A,B,0,1
32,1,24,right,7,4,4,A,B,0,1
32,1,25,left,6,7,6,A,B,1,0
32,1,26,right,6,9,9,A,B,0,1
32,1,27,left,4,5,4,A,B,1,0
32,1,28,right,8,7,7,A,B,0,1
32,1,29,right,6,4,4,A,B,0,1
32,1,30,right,5,7,7,A,B,0,1
32,2,1,-1000,9,6,-1000,A,B,-1000,-1000
32,2,2,-1000,4,1,-1000,A,B,-1000,-1000
32,2,3,-1000,4,6,-1000,A,B,-1000,-1000
32,2,4,-1000,4,6,-1000,A,B,-1000,-1000
32,2,5,-1000,4,6,-1000,A,B,-1000,-1000
32,2,6,-1000,4,6,-1000,A,B,-1000,-1000
32,2,7,-1000,4,6,-1000,A,B,-1000,-1000
32,2,8,-1000,4,6,-1000,A,B,-1000,-1000
32,2,9,-1000,4,1,-1000,A,B,-1000,-1000
32,2,10,-1000,9,6,-1000,A,B,-1000,-1000
32,2,11,-1000,4,1,-1000,A,B,-1000,-1000
32,2,12,-1000,4,6,-1000,A,B,-1000,-1000
32,2,13,-1000,4,6,-1000,A,B,-1000,-1000
32,2,14,-1000,4,6,-1000,A,B,-1000,-1000
32,2,15,-1000,9,6,-1000,A,B,-1000,-1000
32,2,16,-1000,4,6,-1000,A,B,-1000,-1000
32,2,17,-1000,4,6,-1000,A,B,-1000,-1000
32,2,18,-1000,4,6,-1000,A,B,-1000,-1000
32,2,19,-1000,9,6,-1000,A,B,-1000,-1000
32,2,20,-1000,4,1,-1000,A,B,-1000,-1000
32,2,21,-1000,4,6,-1000,A,B,-1000,-1000
32,2,22,-1000,4,6,-1000,A,B,-1000,-1000
32,2,23,-1000,4,1,-1000,A,B,-1000,-1000
32,2,24,-1000,4,6,-1000,A,B,-1000,-1000
32,2,25,-1000,9,6,-1000,A,B,-1000,-1000
32,2,26,-1000,4,6,-1000,A,B,-1000,-1000
32,2,27,-1000,9,1,-1000,A,B,-1000,-1000
32,2,28,-1000,4,6,-1000,A,B,-1000,-1000
32,2,29,-1000,4,6,-1000,A,B,-1000,-1000
32,2,30,-1000,4,6,-1000,A,B,-1000,-1000
32,3,1,left,4,6,6,B,A,0,1
32,3,2,left,4,6,6,B,A,0,1
32,3,3,left,4,6,6,B,A,0,1
32,3,4,left,4,6,6,B,A,0,1
32,3,5,left,4,6,6,B,A,0,1
32,3,6,left,9,6,6,B,A,0,1
32,3,7,right,4,6,4,B,A,1,0
32,3,8,left,4,6,6,B,A,0,1
32,3,9,left,4,6,6,B,A,0,1
32,3,10,left,4,1,1,B,A,0,1
32,3,11,right,4,6,4,B,A,1,0
32,3,12,left,4,6,6,B,A,0,1
32,3,13,left,4,6,6,B,A,0,1
32,3,14,left,4,6,6,B,A,0,1
32,3,15,left,4,6,6,B,A,0,1
32,3,16,left,4,6,6,B,A,0,1
32,3,17,left,4,1,1,B,A,0,1
32,3,18,left,4,6,6,B,A,0,1
32,3,19,left,4,6,6,B,A,0,1
32,3,20,left,4,6,6,B,A,0,1
32,3,21,left,4,6,6,B,A,0,1
32,3,22,left,4,6,6,B,A,0,1
32,3,23,left,9,6,6,B,A,0,1
32,3,24,left,4,6,6,B,A,0,1
32,3,25,left,4,6,6,B,A,0,1
32,3,26,left,4,6,6,B,A,0,1
32,3,27,left,4,6,6,B,A,0,1
32,3,28,left,4,6,6,B,A,0,1
32,3,29,left,4,6,6,B,A,0,1
32,3,30,left,4,6,6,B,A,0,1
32,4,1,left,4,6,4,A,B,1,0
32,4,2,right,9,1,1,A,B,0,1
32,4,3,right,4,6,6,A,B,0,1
32,4,4,left,4,6,4,A,B,1,0
32,4,5,left,4,6,4,A,B,1,0
32,4,6,left,4,6,4,A,B,1,0
32,4,7,right,4,6,6,A,B,0,1
32,4,8,right,4,6,6,A,B,0,1
32,4,9,right,9,1,1,A,B,0,1
32,4,10,right,4,1,1,A,B,0,1
32,4,11,left,9,1,9,A,B,1,0
32,4,12,left,9,1,9,A,B,1,0
32,4,13,left,9,6,9,A,B,1,0
32,4,14,left,4,6,4,A,B,1,0
32,4,15,right,4,6,6,A,B,0,1
32,4,16,right,4,6,6,A,B,0,1
32,4,17,right,9,6,6,A,B,0,1
32,4,18,left,4,6,4,A,B,1,0
32,4,19,right,9,1,1,A,B,0,1
32,4,20,left,4,1,4,A,B,1,0
32,4,21,left,4,6,4,A,B,1,0
32,4,22,right,9,6,6,A,B,0,1
32,4,23,right,4,1,1,A,B,0,1
32,4,24,right,4,1,1,A,B,0,1
32,4,25,left,4,6,4,A,B,1,0
32,4,26,left,4,6,4,A,B,1,0
32,4,27,right,9,1,1,A,B,0,1
32,4,28,left,9,6,9,A,B,1,0
32,4,29,left,4,6,4,A,B,1,0
32,4,30,right,4,6,6,A,B,0,1
33,1,1,-1000,6,2,-1000,A,B,-1000,-1000
33,1,2,-1000,3,4,-1000,A,B,-1000,-1000
33,1,3,-1000,5,6,-1000,A,B,-1000,-1000
33,1,4,-1000,3,5,-1000,A,B,-1000,-1000
33,1,5,-1000,6,7,-1000,A,B,-1000,-1000
33,1,6,-1000,3,4,-1000,A,B,-1000,-1000
33,1,7,-1000,4,2,-1000,A,B,-1000,-1000
33,1,8,-1000,3,4,-1000,A,B,-1000,-1000
33,1,9,-1000,5,3,-1000,A,B,-1000,-1000
33,1,10,-1000,4,2,-1000,A,B,-1000,-1000
33,1,11,-1000,5,1,-1000,A,B,-1000,-1000
33,1,12,-1000,4,5,-1000,A,B,-1000,-1000
33,1,13,-1000,4,6,-1000,A,B,-1000,-1000
33,1,14,-1000,6,4,-1000,A,B,-1000,-1000
33,1,15,-1000,4,3,-1000,A,B,-1000,-1000
33,1,16,-1000,4,5,-1000,A,B,-1000,-1000
33,1,17,-1000,6,4,-1000,A,B,-1000,-1000
33,1,18,-1000,3,4,-1000,A,B,-1000,-1000
33,1,19,-1000,4,5,-1000,A,B,-1000,-1000
33,1,20,-1000,2,3,-1000,A,B,-1000,-1000
33,1,21,-1000,5,6,-1000,A,B,-1000,-1000
33,1,22,-1000,3,4,-1000,A,B,-1000,-1000
33,1,23,-1000,5,6,-1000,A,B,-1000,-1000
33,1,24,-1000,2,5,-1000,A,B,-1000,-1000
33,1,25,-1000,1,2,-1000,A,B,-1000,-1000
33,1,26,-1000,2,3,-1000,A,B,-1000,-1000
33,1,27,-1000,2,3,-1000,A,B,-1000,-1000
33,1,28,-1000,5,4,-1000,A,B,-1000,-1000
33,1,29,-1000,7,3,-1000,A,B,-1000,-1000
33,1,30,-1000,4,5,-1000,A,B,-1000,-1000
33,2,1,right,4,6,6,A,B,0,1
33,2,2,right,4,1,1,A,B,0,1
33,2,3,right,9,6,6,A,B,0,1
33,2,4,right,4,6,6,A,B,0,1
33,2,5,left,4,6,4,A,B,1,0
33,2,6,right,9,1,1,A,B,0,1
33,2,7,left,4,6,4,A,B,1,0
33,2,8,right,4,6,6,A,B,0,1
33,2,9,right,4,6,6,A,B,0,1
33,2,10,right,4,6,6,A,B,0,1
33,2,11,right,9,6,6,A,B,0,1
33,2,12,right,4,6,6,A,B,0,1
33,2,13,right,4,6,6,A,B,0,1
33,2,14,right,4,1,1,A,B,0,1
33,2,15,right,4,6,6,A,B,0,1
33,2,16,right,4,6,6,A,B,0,1
33,2,17,right,4,6,6,A,B,0,1
33,2,18,right,9,6,6,A,B,0,1
33,2,19,right,4,6,6,A,B,0,1
33,2,20,right,4,1,1,A,B,0,1
33,2,21,right,4,6,6,A,B,0,1
33,2,22,right,4,6,6,A,B,0,1
33,2,23,right,9,6,6,A,B,0,1
33,2,24,right,4,1,1,A,B,0,1
33,2,25,left,4,6,4,A,B,1,0
33,2,26,right,4,1,1,A,B,0,1
33,2,27,left,9,6,9,A,B,1,0
33,2,28,left,4,6,4,A,B,1,0
33,2,29,right,4,6,6,A,B,0,1
33,2,30,right,4,6,6,A,B,0,1
33,3,1,right,4,6,6,A,B,0,1
33,3,2,left,4,6,4,A,B,1,0
33,3,3,right,4,1,1,A,B,0,1
33,3,4,right,4,6,6,A,B,0,1
33,3,5,left,4,6,4,A,B,1,0
33,3,6,left,4,6,4,A,B,1,0
33,3,7,left,4,6,4,A,B,1,0
33,3,8,right,9,6,6,A,B,0,1
33,3,9,right,4,6,6,A,B,0,1
33,3,10,right,4,6,6,A,B,0,1
33,3,11,right,4,6,6,A,B,0,1
33,3,12,right,4,6,6,A,B,0,1
33,3,13,right,4,6,6,A,B,0,1
33,3,14,right,4,6,6,A,B,0,1
33,3,15,right,4,6,6,A,B,0,1
33,3,16,right,4,6,6,A,B,0,1
33,3,17,right,4,6,6,A,B,0,1
33,3,18,right,4,6,6,A,B,0,1
33,3,19,left,4,6,4,A,B,1,0
33,3,20,left,4,6,4,A,B,1,0
33,3,21,right,4,6,6,A,B,0,1
33,3,22,right,4,6,6,A,B,0,1
33,3,23,right,4,6,6,A,B,0,1
33,3,24,right,4,1,1,A,B,0,1
33,3,25,left,9,6,9,A,B,1,0
33,3,26,left,4,6,4,A,B,1,0
33,3,27,left,4,6,4,A,B,1,0
33,3,28,right,4,6,6,A,B,0,1
33,3,29,left,4,6,4,A,B,1,0
33,3,30,right,4,6,6,A,B,0,1
33,4,1,right,4,6,6,A,B,0,1
33,4,2,right,9,6,6,A,B,0,1
33,4,3,right,4,6,6,A,B,0,1
33,4,4,left,9,1,9,A,B,1,0
33,4,5,right,4,6,6,A,B,0,1
33,4,6,left,4,6,4,A,B,1,0
33,4,7,left,4,6,4,A,B,1,0
33,4,8,left,9,6,9,A,B,1,0
33,4,9,left,9,6,9,A,B,1,0
33,4,10,right,9,6,6,A,B,0,1
33,4,11,left,4,1,4,A,B,1,0
33,4,12,left,4,6,4,A,B,1,0
33,4,13,right,4,1,1,A,B,0,1
33,4,14,right,4,1,1,A,B,0,1
33,4,15,left,4,1,4,A,B,1,0
33,4,16,left,4,1,4,A,B,1,0
33,4,17,left,4,1,4,A,B,1,0
33,4,18,left,9,6,9,A,B,1,0
33,4,19,right,9,1,1,A,B,0,1
33,4,20,left,4,1,4,A,B,1,0
33,4,21,left,4,6,4,A,B,1,0
33,4,22,right,4,6,6,A,B,0,1
33,4,23,right,4,6,6,A,B,0,1
33,4,24,right,9,6,6,A,B,0,1
33,4,25,left,4,6,4,A,B,1,0
33,4,26,left,4,6,4,A,B,1,0
33,4,27,right,4,6,6,A,B,0,1
33,4,28,left,9,6,9,A,B,1,0
33,4,29,left,9,6,9,A,B,1,0
33,4,30,left,4,1,4,A,B,1,0
34,1,1,right,4,5,4,B,A,1,0
34,1,2,left,3,4,4,B,A,0,1
34,1,3,left,5,6,6,B,A,0,1
34,1,4,left,6,4,4,B,A,0,1
34,1,5,right,6,7,6,B,A,1,0
34,1,6,left,4,2,2,B,A,0,1
34,1,7,right,3,4,3,B,A,1,0
34,1,8,left,5,3,3,B,A,0,1
34,1,9,left,3,4,4,B,A,0,1
34,1,10,right,7,3,7,B,A,1,0
34,1,11,left,4,5,5,B,A,0,1
34,1,12,right,2,3,2,B,A,1,0
34,1,13,left,4,2,2,B,A,0,1
34,1,14,right,1,2,1,B,A,1,0
34,1,15,left,6,2,2,B,A,0,1
34,1,16,left,5,6,6,B,A,0,1
34,1,17,left,5,4,4,B,A,0,1
34,1,18,left,5,6,6,B,A,0,1
34,1,19,right,4,6,4,B,A,1,0
34,1,20,right,4,5,4,B,A,1,0
34,1,21,right,2,3,2,B,A,1,0
34,1,22,left,5,1,1,B,A,0,1
34,1,23,left,2,5,5,B,A,0,1
34,1,24,right,3,5,3,B,A,1,0
34,1,25,right,6,4,6,B,A,1,0
34,1,26,left,4,3,3,B,A,0,1
34,1,27,right,4,5,4,B,A,1,0
34,1,28,left,3,4,4,B,A,0,1
34,1,29,left,2,3,3,B,A,0,1
34,1,30,left,3,4,4,B,A,0,1
34,2,1,-1000,4,6,-1000,B,A,-1000,-1000
34,2,2,-1000,4,6,-1000,B,A,-1000,-1000
34,2,3,-1000,9,6,-1000,B,A,-1000,-1000
34,2,4,-1000,4,6,-1000,B,A,-1000,-1000
34,2,5,-1000,4,1,-1000,B,A,-1000,-1000
34,2,6,-1000,4,6,-1000,B,A,-1000,-1000
34,2,7,-1000,4,6,-1000,B,A,-1000,-1000
34,2,8,-1000,4,1,-1000,B,A,-1000,-1000
34,2,9,-1000,9,6,-1000,B,A,-1000,-1000
34,2,10,-1000,4,6,-1000,B,A,-1000,-1000
34,2,11,-1000,4,6,-1000,B,A,-1000,-1000
34,2,12,-1000,4,6,-1000,B,A,-1000,-1000
34,2,13,-1000,9,1,-1000,B,A,-1000,-1000
34,2,14,-1000,4,6,-1000,B,A,-1000,-1000
34,2,15,-1000,4,6,-1000,B,A,-1000,-1000
34,2,16,-1000,4,6,-1000,B,A,-1000,-1000
34,2,17,-1000,9,6,-1000,B,A,-1000,-1000
34,2,18,-1000,4,6,-1000,B,A,-1000,-1000
34,2,19,-1000,4,6,-1000,B,A,-1000,-1000
34,2,20,-1000,4,1,-1000,B,A,-1000,-1000
34,2,21,-1000,4,6,-1000,B,A,-1000,-1000
34,2,22,-1000,9,1,-1000,B,A,-1000,-1000
34,2,23,-1000,4,6,-1000,B,A,-1000,-1000
34,2,24,-1000,4,6,-1000,B,A,-1000,-1000
34,2,25,-1000,4,6,-1000,B,A,-1000,-1000
34,2,26,-1000,4,6,-1000,B,A,-1000,-1000
